edge,geodesic_distance_km,gh_distance_km,distance_diff_km,distance_pct_change,geodesic_time_min,gh_time_min,time_diff_min,time_pct_change
36047055100->36061003002,2.121738812013988,2.121738812013988,0.0,0.0,0,0,0,0
36047055100->36061001600,2.4216088545873005,2.4216088545873005,0.0,0.0,0,0,0,0
36047055100->36047025300,2.672140945429324,2.672140945429324,0.0,0.0,0,0,0,0
36047055100->36047019100,2.087685430295942,2.087685430295942,0.0,0.0,0,0,0,0
36047055100->36061002900,2.990653959821248,2.990653959821248,0.0,0.0,0,0,0,0
36047055100->36061000800,2.6155867782266307,2.6155867782266307,0.0,0.0,0,0,0,0
36047055100->36047054900,0.39265229540092755,0.39265229540092755,0.0,0.0,0,0,0,0
36047055100->36061001001,0.9934985408452768,0.9934985408452768,0.0,0.0,0,0,0,0
36047055100->36047045300,2.846004497701714,2.846004497701714,0.0,0.0,0,0,0,0
36047055100->36047049500,1.8875071861583235,1.8875071861583235,0.0,0.0,0,0,0,0
36047055100->36047055500,0.5832905420020434,0.5832905420020434,0.0,0.0,0,0,0,0
36047055100->36047055300,0.557868096712869,0.557868096712869,0.0,0.0,0,0,0,0
36047055100->36047055700,1.0446448059662534,1.0446448059662534,0.0,0.0,0,0,0,0
36047055100->36047049700,1.6991525339090159,1.6991525339090159,0.0,0.0,0,0,0,0
36047055100->36047057100,1.742253241296506,1.742253241296506,0.0,0.0,0,0,0,0
36047055100->36047056900,1.5235036892856333,1.5235036892856333,0.0,0.0,0,0,0,0
36047055100->36047057300,2.001943045951635,2.001943045951635,0.0,0.0,0,0,0,0
36047055100->36047056500,1.9006379113879839,1.9006379113879839,0.0,0.0,0,0,0,0
36047055100->36047018700,2.2535571304349706,2.2535571304349706,0.0,0.0,0,0,0,0
36047055100->36047048500,2.670938991147081,2.670938991147081,0.0,0.0,0,0,0,0
36047055100->36047057500,2.1792099668619422,2.1792099668619422,0.0,0.0,0,0,0,0
36047055100->36061005700,2.9862717928234197,2.9862717928234197,0.0,0.0,0,0,0,0
36047055100->36061004400,2.3607304705156325,2.3607304705156325,0.0,0.0,0,0,0,0
36047055100->36047023300,2.8352075896786006,2.8352075896786006,0.0,0.0,0,0,0,0
36047055100->36047050700,2.018825409257008,2.018825409257008,0.0,0.0,0,0,0,0
36047055100->36061005502,2.853375337901528,2.853375337901528,0.0,0.0,0,0,0,0
36047055100->36061002800,1.8951524707226384,1.8951524707226384,0.0,0.0,0,0,0,0
36047055100->36047028300,2.807916029704798,2.807916029704798,0.0,0.0,0,0,0,0
36047055100->36047024100,2.5459435775965806,2.5459435775965806,0.0,0.0,0,0,0,0
36047055100->36047047700,1.946656620009579,1.946656620009579,0.0,0.0,0,0,0,0
36047055100->36061006000,2.621977170898612,2.621977170898612,0.0,0.0,0,0,0,0
36047055100->36061002400,1.4498764152530133,1.4498764152530133,0.0,0.0,0,0,0,0
36047055100->36047052500,0.5581675788756509,0.5581675788756509,0.0,0.0,0,0,0,0
36047055100->36047019500,2.51026910581767,2.51026910581767,0.0,0.0,0,0,0,0
36047055100->36061003800,2.575419240294474,2.575419240294474,0.0,0.0,0,0,0,0
36047055100->36047018300,2.44071118184271,2.44071118184271,0.0,0.0,0,0,0,0
36047055100->36061004000,2.6794723520441313,2.6794723520441313,0.0,0.0,0,0,0,0
36047055100->36061003602,2.5356483444163467,2.5356483444163467,0.0,0.0,0,0,0,0
36047055100->36061004300,2.797514445382013,2.797514445382013,0.0,0.0,0,0,0,0
36047055100->36061004100,2.855346004814794,2.855346004814794,0.0,0.0,0,0,0,0
36047055100->36061003200,2.1639546452595293,2.1639546452595293,0.0,0.0,0,0,0,0
36047055100->36061003001,2.164836615997205,2.164836615997205,0.0,0.0,0,0,0,0
36047055100->36061004800,2.8262797628105174,2.8262797628105174,0.0,0.0,0,0,0,0
36047055100->36047024300,2.972136260801021,2.972136260801021,0.0,0.0,0,0,0,0
36047055100->36061002602,1.7549483247093831,1.7549483247093831,0.0,0.0,0,0,0,0
36047055100->36061002601,1.6862075290356338,1.6862075290356338,0.0,0.0,0,0,0,0
36047055100->36061002202,1.714057484763993,1.714057484763993,0.0,0.0,0,0,0,0
36047055100->36061001402,1.9267200475721744,1.9267200475721744,0.0,0.0,0,0,0,0
36047055100->36061001200,1.6590716729042947,1.6590716729042947,0.0,0.0,0,0,0,0
36047055100->36047026100,2.74282801293679,2.74282801293679,0.0,0.0,0,0,0,0
36047055100->36047025901,2.4852466471645904,2.4852466471645904,0.0,0.0,0,0,0,0
36047055100->36047025700,2.2498780829955005,2.2498780829955005,0.0,0.0,0,0,0,0
36047055100->36047028502,2.622540648273791,2.622540648273791,0.0,0.0,0,0,0,0
36047055100->36047038900,2.641247441751581,2.641247441751581,0.0,0.0,0,0,0,0
36047055100->36047019700,2.8123071508266277,2.8123071508266277,0.0,0.0,0,0,0,0
36047055100->36047023500,2.4288009392476226,2.4288009392476226,0.0,0.0,0,0,0,0
36047055100->36047019300,2.33624286784092,2.33624286784092,0.0,0.0,0,0,0,0
36047055100->36047123700,1.9705901121291858,1.9705901121291858,0.0,0.0,0,0,0,0
36047055100->36047018501,2.2832729354567296,2.2832729354567296,0.0,0.0,0,0,0,0
36047055100->36047021100,1.9449541888547888,1.9449541888547888,0.0,0.0,0,0,0,0
36047055100->36047002901,2.3978650559621957,2.3978650559621957,0.0,0.0,0,0,0,0
36047055100->36047003100,2.814002909992176,2.814002909992176,0.0,0.0,0,0,0,0
36047055100->36047001300,2.7007872785733884,2.7007872785733884,0.0,0.0,0,0,0,0
36047055100->36047002300,2.2735861820695518,2.2735861820695518,0.0,0.0,0,0,0,0
36047055100->36061002201,1.759075815061322,1.759075815061322,0.0,0.0,0,0,0,0
