edge,geodesic_distance_km,gh_distance_km,distance_diff_km,distance_pct_change,geodesic_time_min,gh_time_min,time_diff_min,time_pct_change
39049007811->39049001122,1.9397147909351355,1.9397147909351355,0.0,0.0,3.879429581870271,3.879429581870271,0.0,0.0
39049007811->39049006430,2.79224512255826,2.79224512255826,0.0,0.0,5.58449024511652,5.58449024511652,0.0,0.0
39049007811->39049007830,4.537227816661958,4.537227816661958,0.0,0.0,9.074455633323916,9.074455633323916,0.0,0.0
39049007811->39049006321,4.352032290368481,4.352032290368481,0.0,0.0,8.704064580736961,8.704064580736961,0.0,0.0
39049007811->39049000120,4.157821452604411,4.157821452604411,0.0,0.0,8.315642905208822,8.315642905208822,0.0,0.0
39049007811->39049000500,3.7077039683248016,3.7077039683248016,0.0,0.0,7.415407936649603,7.415407936649603,0.0,0.0
39049007811->39049000210,4.223076256373008,4.223076256373008,0.0,0.0,8.446152512746016,8.446152512746016,0.0,0.0
39049007811->39049006352,4.8652770476458125,4.8652770476458125,0.0,0.0,9.730554095291625,9.730554095291625,0.0,0.0
39049006352->39049006321,0.8285988204625649,0.8285988204625649,0.0,0.0,1.6571976409251299,1.6571976409251299,0.0,0.0
39049006352->39049007812,1.4834643117635455,1.4834643117635455,0.0,0.0,2.966928623527091,2.966928623527091,0.0,0.0
39049006352->39049006351,1.794146127592907,1.794146127592907,0.0,0.0,3.588292255185814,3.588292255185814,0.0,0.0
39049006352->39049006353,1.9305849024555346,1.9305849024555346,0.0,0.0,3.861169804911069,3.861169804911069,0.0,0.0
39049006352->39049006396,3.0462010402752804,3.0462010402752804,0.0,0.0,6.092402080550561,6.092402080550561,0.0,0.0
39049006352->39049006950,3.363897214435556,3.363897214435556,0.0,0.0,6.727794428871112,6.727794428871112,0.0,0.0
39049006352->39049006323,4.676548487874227,4.676548487874227,0.0,0.0,9.353096975748453,9.353096975748453,0.0,0.0
39049006352->39049006821,4.0035595053274,4.0035595053274,0.0,0.0,8.0071190106548,8.0071190106548,0.0,0.0
39049006352->39049000120,3.884537840874493,3.884537840874493,0.0,0.0,7.769075681748986,7.769075681748986,0.0,0.0
39049006352->39049006395,4.612058715497219,4.612058715497219,0.0,0.0,9.224117430994438,9.224117430994438,0.0,0.0
39049006352->39049006310,4.429462544199556,4.429462544199556,0.0,0.0,8.858925088399111,8.858925088399111,0.0,0.0
39049006352->39049006340,3.8731946892609095,3.8731946892609095,0.0,0.0,7.746389378521819,7.746389378521819,0.0,0.0
39049010700->39049006822,1.193586546068624,1.193586546068624,0.0,0.0,2.387173092137248,2.387173092137248,0.0,0.0
39049010700->39049006821,1.2542862098415863,1.2542862098415863,0.0,0.0,2.5085724196831727,2.5085724196831727,0.0,0.0
39049010700->39049000110,1.2882126081102974,1.2882126081102974,0.0,0.0,2.5764252162205947,2.5764252162205947,0.0,0.0
39049010700->39049006810,1.396564165805061,1.396564165805061,0.0,0.0,2.793128331610122,2.793128331610122,0.0,0.0
39049010700->39049006710,3.0789956174116573,3.0789956174116573,0.0,0.0,6.157991234823315,6.157991234823315,0.0,0.0
39049010700->39049006910,2.918477281604322,2.918477281604322,0.0,0.0,5.836954563208644,5.836954563208644,0.0,0.0
39049010700->39049000120,3.3861357905917493,3.3861357905917493,0.0,0.0,6.772271581183499,6.772271581183499,0.0,0.0
39049010700->39049000210,3.5308048086997954,3.5308048086997954,0.0,0.0,7.061609617399591,7.061609617399591,0.0,0.0
39049010700->39049006921,2.9209674586227643,2.9209674586227643,0.0,0.0,5.841934917245529,5.841934917245529,0.0,0.0
39049010700->39049007812,3.4594360552348666,3.4594360552348666,0.0,0.0,6.918872110469733,6.918872110469733,0.0,0.0
39049010700->39049006950,3.5712153254284416,3.5712153254284416,0.0,0.0,7.142430650856883,7.142430650856883,0.0,0.0
39049006351->39049006396,1.6493604111522673,1.6493604111522673,0.0,0.0,3.2987208223045346,3.2987208223045346,0.0,0.0
39049006351->39049006950,1.8972517695537254,1.8972517695537254,0.0,0.0,3.7945035391074504,3.7945035391074504,0.0,0.0
39049006351->39049006353,2.0533990930541783,2.0533990930541783,0.0,0.0,4.106798186108357,4.106798186108357,0.0,0.0
